filename,img_h,img_w,x,y,w,h,chars,in_table,label,above_1,between,below_2
inv-0027,1653,2338,98,919,289,21,22,False,misc,False,False,False
inv-0027,1653,2338,98,944,255,17,19,False,misc,False,False,False
inv-0027,1653,2338,492,970,58,14,3,False,misc,False,False,False
inv-0027,1653,2338,739,974,45,13,5,False,misc,False,False,False
inv-0027,1653,2338,1181,984,197,14,5,False,misc,False,False,False
inv-0027,1653,2338,1167,999,301,16,11,False,misc,False,False,False
inv-0027,1653,2338,494,877,94,27,5,False,misc,False,False,False
inv-0027,1653,2338,741,881,45,14,5,False,misc,False,False,False
inv-0027,1653,2338,1255,890,117,30,4,False,misc,False,False,False
inv-0027,1653,2338,1497,895,46,14,5,False,misc,False,False,False
inv-0028,2338,1654,144,76,20,97,5,False,misc,True,False,False
inv-0028,2338,1654,167,74,6,36,1,False,misc,True,False,False
inv-0028,2338,1654,276,54,811,68,127,False,misc,True,False,False
inv-0028,2338,1654,1140,104,248,61,16,False,misc,True,False,False
inv-0028,2338,1654,94,188,126,18,10,False,misc,True,False,False
inv-0028,2338,1654,523,218,500,24,27,False,misc,False,False,False
inv-0028,2338,1654,1150,223,67,21,2,False,misc,False,False,False
inv-0028,2338,1654,1300,215,11,3,1,False,misc,True,False,False
inv-0028,2338,1654,1379,192,224,28,16,False,misc,True,False,False
inv-0028,2338,1654,114,530,1461,34,84,False,misc,False,True,False
inv-0028,2338,1654,614,568,461,26,25,False,misc,False,True,False
inv-0028,2338,1654,86,618,658,32,32,False,doc_id,False,True,False
inv-0028,2338,1654,84,696,1501,43,121,False,info,False,True,False
inv-0028,2338,1654,83,771,1330,47,124,False,info,False,True,False
inv-0028,2338,1654,83,824,1260,26,83,False,info,False,True,False
inv-0028,2338,1654,87,856,1514,28,110,False,info,False,True,False
inv-0028,2338,1654,88,887,419,19,30,False,info,False,True,False
inv-0028,2338,1654,1389,1064,204,22,15,False,total,False,False,True
inv-0028,2338,1654,1270,1090,327,23,22,False,total,False,False,True
inv-0028,2338,1654,1313,1116,284,23,18,False,total,False,False,True
inv-0028,2338,1654,80,1138,506,29,36,False,verif,False,False,True
inv-0028,2338,1654,79,1166,701,32,38,False,verif,False,False,True
inv-0028,2338,1654,78,1254,144,20,10,False,misc,False,False,True
inv-0028,2338,1654,339,1240,106,47,7,False,misc,False,False,True
inv-0028,2338,1654,509,1205,115,83,11,False,misc,False,False,True
inv-0028,2338,1654,989,1240,427,49,36,False,misc,False,False,True
inv-0028,2338,1654,77,1357,103,20,6,False,misc,False,False,True
inv-0028,2338,1654,322,1292,48,97,2,False,misc,False,False,True
inv-0028,2338,1654,418,1292,209,98,13,False,misc,False,False,True
inv-0028,2338,1654,988,1298,427,93,46,False,misc,False,False,True
inv-0028,2338,1654,77,1446,156,19,11,False,misc,False,False,True
inv-0028,2338,1654,288,1394,454,72,26,False,misc,False,False,True
inv-0028,2338,1654,1142,1400,187,18,16,False,misc,False,False,True
inv-0028,2338,1654,371,1858,289,40,14,False,misc,False,False,True
inv-0028,2338,1654,965,1886,221,42,13,False,misc,False,False,True
inv-0028,2338,1654,895,1950,30,47,1,False,misc,False,False,True
inv-0028,2338,1654,316,2018,556,76,14,False,misc,False,False,True
inv-0028,2338,1654,949,2016,202,56,13,False,misc,False,False,True
inv-0028,2338,1654,1195,2016,20,50,1,False,misc,False,False,True
inv-0028,2338,1654,1269,2063,3,5,1,False,misc,False,False,True
inv-0028,2338,1654,272,2110,272,65,5,False,misc,False,False,True
inv-0028,2338,1654,882,2138,10,6,1,False,misc,False,False,True
inv-0028,2338,1654,1021,2130,82,34,1,False,misc,False,False,True
inv-0028,2338,1654,1248,2165,312,33,11,False,misc,False,False,True
inv-0028,2338,1654,1245,2198,261,34,7,False,misc,False,False,True
inv-0028,2338,1654,277,2257,418,38,11,False,misc,False,False,True
inv-0028,2338,1654,747,2246,83,30,3,False,misc,False,False,True
inv-0028,2338,1654,887,2240,393,63,5,False,misc,False,False,True
inv-0028,2338,1654,174,160,16,13,1,False,misc,True,False,False
inv-0028,2338,1654,459,1430,31,18,3,False,misc,False,False,True
inv-0029,1654,2338,2189,98,113,14,8,False,misc,False,False,False
inv-0029,1654,2338,1943,112,360,17,25,False,misc,False,False,False
inv-0029,1654,2338,1877,130,426,32,44,False,misc,False,False,False
inv-0029,1654,2338,2119,163,184,14,14,False,misc,False,False,False
inv-0029,1654,2338,103,200,652,36,32,False,doc_id,False,False,False
inv-0029,1654,2338,103,243,356,31,19,False,doc_id,False,False,False
inv-0029,1654,2338,98,282,620,24,42,False,info,False,False,False
inv-0029,1654,2338,97,306,731,44,76,False,info,False,False,False
inv-0029,1654,2338,98,355,276,21,15,False,info,False,False,False
inv-0029,1654,2338,98,380,266,20,12,False,info,False,False,False
inv-0029,1654,2338,98,404,374,21,21,False,info,False,False,False
inv-0029,1654,2338,97,429,270,20,15,False,info,False,False,False
inv-0029,1654,2338,96,453,557,24,36,False,info,False,False,False
inv-0029,1654,2338,96,477,389,19,28,False,info,False,False,False
inv-0029,1654,2338,96,501,434,22,30,False,info,False,False,False
inv-0029,1654,2338,96,526,706,25,48,False,info,False,False,False
inv-0029,1654,2338,93,881,302,117,54,False,misc,False,False,False
inv-0029,1654,2338,639,887,542,44,60,False,misc,False,False,False
inv-0029,1654,2338,1420,895,242,37,30,False,misc,False,False,False
inv-0029,1654,2338,92,1003,270,15,19,False,misc,False,False,False
inv-0029,1654,2338,494,1025,61,15,5,False,misc,False,False,False
inv-0029,1654,2338,766,1028,26,14,2,False,misc,False,False,False
inv-0029,1654,2338,1225,1031,257,17,13,False,misc,False,False,False
inv-0029,1654,2338,1180,1051,316,15,23,False,misc,False,False,False
inv-0029,1654,2338,495,930,60,15,4,False,misc,False,False,False
inv-0029,1654,2338,746,933,47,14,5,False,misc,False,False,False
inv-0029,1654,2338,1227,937,166,46,6,False,misc,False,False,False
inv-0029,1654,2338,1523,941,45,13,5,False,misc,False,False,False
inv-0030,2339,1653,371,212,929,19,85,False,misc,True,False,False
inv-0030,2339,1653,374,236,927,21,81,False,misc,True,False,False
inv-0030,2339,1653,455,262,759,18,68,False,misc,True,False,False
inv-0030,2339,1653,173,527,858,32,41,False,doc_id,False,True,False
inv-0030,2339,1653,171,608,105,19,9,False,info,False,True,False
inv-0030,2339,1653,387,610,1100,22,84,False,info,False,True,False
inv-0030,2339,1653,388,637,314,20,29,False,info,False,True,False
inv-0030,2339,1653,171,688,173,19,16,False,info,False,True,False
inv-0030,2339,1653,387,689,1096,22,85,False,info,False,True,False
inv-0030,2339,1653,387,716,232,19,21,False,info,False,True,False
inv-0030,2339,1653,171,764,109,19,9,False,info,False,True,False
inv-0030,2339,1653,388,765,1093,21,86,False,info,False,True,False
inv-0030,2339,1653,388,792,864,20,68,False,info,False,True,False
inv-0030,2339,1653,170,842,162,19,14,False,info,False,True,False
inv-0030,2339,1653,387,843,940,21,76,False,info,False,True,False
inv-0030,2339,1653,1242,984,70,18,7,False,total,False,False,True
inv-0030,2339,1653,1381,985,113,21,9,False,total,False,False,True
inv-0030,2339,1653,1113,1011,199,19,13,False,total,False,False,True
inv-0030,2339,1653,1382,1012,112,20,8,False,total,False,False,True
inv-0030,2339,1653,1138,1038,174,17,14,False,total,False,False,True
inv-0030,2339,1653,1381,1038,113,20,9,False,total,False,False,True
inv-0030,2339,1653,171,1059,525,23,38,False,verif,False,False,True
inv-0030,2339,1653,170,1089,841,21,58,False,verif,False,False,True
inv-0030,2339,1653,1162,1086,151,24,9,False,misc,False,False,True
inv-0030,2339,1653,1164,1115,268,8,19,False,misc,False,False,True
inv-0030,2339,1653,906,1133,2,7,1,False,misc,False,False,True
inv-0030,2339,1653,1161,1128,274,12,24,False,misc,False,False,True
inv-0030,2339,1653,169,1165,145,19,12,False,misc,False,False,True
inv-0030,2339,1653,759,1146,380,41,4,False,misc,False,False,True
inv-0030,2339,1653,904,1144,32,3,2,False,misc,False,False,True
inv-0030,2339,1653,1159,1145,252,26,19,False,misc,False,False,True
inv-0030,2339,1653,169,1243,304,20,23,False,misc,False,False,True
inv-0030,2339,1653,699,1191,269,189,11,False,misc,False,False,True
inv-0030,2339,1653,1016,1197,58,14,4,False,misc,False,False,True
inv-0030,2339,1653,1171,1195,276,186,71,False,misc,False,False,True
inv-0030,2339,1653,276,1593,231,26,14,False,misc,False,False,True
inv-0030,2339,1653,300,1629,169,26,10,False,misc,False,False,True
inv-0030,2339,1653,347,1672,4,17,1,False,misc,False,False,True
inv-0030,2339,1653,437,1697,22,20,1,False,misc,False,False,True
inv-0030,2339,1653,648,1682,23,38,1,False,misc,False,False,True
inv-0030,2339,1653,744,1732,117,77,6,False,misc,False,False,True
inv-0030,2339,1653,1106,1789,7,14,1,False,misc,False,False,True
inv-0030,2339,1653,879,1887,51,28,1,False,misc,False,False,True
inv-0030,2339,1653,1111,1843,95,61,3,False,misc,False,False,True
inv-0030,2339,1653,849,1812,1,21,1,False,misc,False,False,True
inv-0030,2339,1653,974,1817,27,16,1,False,misc,False,False,True
inv-0030,2339,1653,753,1268,82,60,5,False,misc,False,False,True
inv-0031,1653,2339,1943,215,100,12,13,False,misc,False,False,False
inv-0031,1653,2339,1707,231,337,13,44,False,misc,False,False,False
inv-0031,1653,2339,1868,248,176,12,22,False,misc,False,False,False
inv-0031,1653,2339,137,272,753,33,42,False,doc_id,False,False,False
inv-0031,1653,2339,1663,264,382,13,46,False,misc,False,False,False
inv-0031,1653,2339,137,308,325,28,19,False,info,False,False,False
inv-0031,1653,2339,134,339,310,18,30,False,info,False,False,False
inv-0031,1653,2339,133,361,473,20,43,False,info,False,False,False
inv-0031,1653,2339,134,382,339,17,34,False,info,False,False,False
inv-0031,1653,2339,134,403,254,18,27,False,info,False,False,False
inv-0031,1653,2339,133,424,246,18,25,False,info,False,False,False
inv-0031,1653,2339,133,445,326,19,30,False,info,False,False,False
inv-0031,1653,2339,133,466,658,23,68,False,info,False,False,False
inv-0031,1653,2339,132,488,574,21,53,False,info,False,False,False
inv-0031,1653,2339,133,509,352,18,37,False,info,False,False,False
inv-0031,1653,2339,132,532,397,19,39,False,info,False,False,False
inv-0031,1653,2339,132,553,645,22,68,False,info,False,False,False
inv-0031,1653,2339,130,819,247,41,48,False,misc,False,False,False
inv-0031,1653,2339,476,835,222,29,1,False,misc,False,False,False
inv-0031,1653,2339,508,824,18,8,1,False,misc,False,False,False
inv-0031,1653,2339,869,827,507,72,42,False,misc,False,False,False
inv-0031,1653,2339,1428,875,43,12,5,False,misc,False,False,False
inv-0031,1653,2339,129,922,277,18,30,False,misc,False,False,False
inv-0031,1653,2339,129,947,247,15,25,False,misc,False,False,False
inv-0031,1653,2339,435,948,178,23,1,False,misc,False,False,False
inv-0031,1653,2339,493,970,335,96,67,False,misc,False,False,False
inv-0031,1653,2339,1114,987,369,92,67,False,misc,False,False,False
inv-0031,1653,2339,441,864,153,41,5,False,misc,False,False,False
inv-0031,1653,2339,723,869,43,12,5,False,misc,False,False,False
inv-0032,1653,2339,2159,76,108,13,13,False,misc,False,False,False
inv-0032,1653,2339,2058,92,210,14,27,False,misc,False,False,False
inv-0032,1653,2339,2119,108,150,14,17,False,misc,False,False,False
inv-0032,1653,2339,2129,125,139,11,15,False,misc,False,False,False
inv-0032,1653,2339,121,147,690,35,32,False,doc_id,False,False,False
inv-0032,1653,2339,1856,138,412,17,45,False,misc,False,False,False
inv-0032,1653,2339,122,191,367,30,20,False,doc_id,False,False,False
inv-0032,1653,2339,117,229,307,18,25,False,info,False,False,False
inv-0032,1653,2339,116,254,592,22,51,False,info,False,False,False
inv-0032,1653,2339,117,278,380,19,34,False,info,False,False,False
inv-0032,1653,2339,117,304,285,19,27,False,info,False,False,False
inv-0032,1653,2339,117,328,275,20,25,False,info,False,False,False
inv-0032,1653,2339,117,354,367,20,30,False,info,False,False,False
inv-0032,1653,2339,117,379,866,25,80,False,info,False,False,False
inv-0032,1653,2339,115,404,920,25,79,False,info,False,False,False
inv-0032,1653,2339,117,429,396,19,37,False,info,False,False,False
inv-0032,1653,2339,117,454,445,21,40,False,info,False,False,False
inv-0032,1653,2339,117,480,608,23,59,False,info,False,False,False
inv-0032,1653,2339,184,779,275,41,47,False,misc,False,False,False
inv-0032,1653,2339,535,768,231,55,12,False,misc,False,False,False
inv-0032,1653,2339,992,775,576,55,50,False,misc,False,False,False
inv-0032,1653,2339,150,898,309,19,30,False,misc,False,False,False
inv-0032,1653,2339,530,925,61,14,9,False,misc,False,False,False
inv-0032,1653,2339,789,927,47,14,5,False,misc,False,False,False
inv-0032,1653,2339,1248,931,295,15,31,False,misc,False,False,False
inv-0032,1653,2339,1237,949,321,14,35,False,misc,False,False,False
inv-0032,1653,2339,513,827,79,22,6,False,misc,False,False,False
inv-0032,1653,2339,789,830,47,14,5,False,misc,False,False,False
inv-0032,1653,2339,1279,834,113,14,9,False,misc,False,False,False
inv-0032,1653,2339,1586,837,47,14,5,False,misc,False,False,False
inv-0033,1653,2339,1572,115,618,15,82,False,misc,False,False,False
inv-0033,1653,2339,1622,130,568,15,70,False,misc,False,False,False
inv-0033,1653,2339,145,144,571,30,30,False,doc_id,False,False,False
inv-0033,1653,2339,145,184,333,28,20,False,doc_id,False,False,False
inv-0033,1653,2339,141,220,274,16,24,False,info,False,False,False
inv-0033,1653,2339,140,243,565,18,51,False,info,False,False,False
inv-0033,1653,2339,141,266,345,17,35,False,info,False,False,False
inv-0033,1653,2339,141,289,255,18,26,False,info,False,False,False
inv-0033,1653,2339,140,312,247,17,23,False,info,False,False,False
inv-0033,1653,2339,140,336,332,17,32,False,info,False,False,False
inv-0033,1653,2339,140,359,249,17,25,False,info,False,False,False
inv-0033,1653,2339,139,382,490,18,45,False,info,False,False,False
inv-0033,1653,2339,140,405,361,17,36,False,info,False,False,False
inv-0033,1653,2339,140,428,402,18,41,False,info,False,False,False
inv-0033,1653,2339,140,452,655,19,68,False,info,False,False,False
inv-0033,1653,2339,138,783,210,17,22,False,misc,False,False,False
inv-0033,1653,2339,909,787,149,17,15,False,misc,False,False,False
inv-0033,1653,2339,138,807,249,13,25,False,misc,False,False,False
inv-0033,1653,2339,577,803,193,19,11,False,misc,False,False,False
inv-0033,1653,2339,909,810,250,14,25,False,misc,False,False,False
inv-0033,1653,2339,1327,809,178,17,12,False,misc,False,False,False
inv-0033,1653,2339,518,826,59,27,6,False,misc,False,False,False
inv-0033,1653,2339,755,829,43,12,5,False,misc,False,False,False
inv-0033,1653,2339,1251,830,55,34,6,False,misc,False,False,False
inv-0033,1653,2339,1485,832,42,12,5,False,misc,False,False,False
inv-0033,1653,2339,138,873,280,17,29,False,misc,False,False,False
inv-0033,1653,2339,137,897,250,13,26,False,misc,False,False,False
inv-0033,1653,2339,518,916,56,13,8,False,misc,False,False,False
inv-0033,1653,2339,755,918,43,12,5,False,misc,False,False,False
inv-0033,1653,2339,1176,919,270,13,34,False,misc,False,False,False
inv-0033,1653,2339,1166,935,294,12,36,False,misc,False,False,False
inv-0034,2339,1653,443,156,851,22,64,False,misc,True,False,False
inv-0034,2339,1653,185,181,1370,23,102,False,misc,True,False,False
inv-0034,2339,1653,413,207,911,21,71,False,misc,True,False,False
inv-0034,2339,1653,1237,465,130,20,7,False,misc,False,False,False
inv-0034,2339,1653,175,499,830,37,33,False,doc_id,False,True,False
inv-0034,2339,1653,1178,484,118,54,4,False,misc,False,True,False
inv-0034,2339,1653,1364,494,108,64,8,False,misc,False,True,False
inv-0034,2339,1653,174,564,1434,148,217,False,info,False,True,False
inv-0034,2339,1653,1304,564,45,10,2,False,info,False,True,False
inv-0034,2339,1653,348,716,1030,25,68,False,info,False,True,False
inv-0034,2339,1653,1214,875,76,19,7,False,total,False,False,True
inv-0034,2339,1653,1430,876,123,22,9,False,total,False,False,True
inv-0034,2339,1653,1073,904,217,22,14,False,total,False,False,True
inv-0034,2339,1653,1441,904,110,23,7,False,total,False,False,True
inv-0034,2339,1653,173,961,567,25,39,False,verif,False,False,True
inv-0034,2339,1653,171,989,1297,25,84,False,verif,False,False,True
inv-0034,2339,1653,172,1067,174,83,18,False,misc,False,False,True
inv-0034,2339,1653,550,1038,545,112,13,False,misc,False,False,True
inv-0034,2339,1653,515,1154,25,14,1,False,misc,False,False,True
inv-0034,2339,1653,798,1152,298,32,20,False,misc,False,False,True
inv-0034,2339,1653,1114,1155,1,29,1,False,misc,False,False,True
inv-0034,2339,1653,817,1186,13,11,1,False,misc,False,False,True
inv-0034,2339,1653,1083,1186,13,15,2,False,misc,False,False,True
inv-0034,2339,1653,821,1203,12,10,1,False,misc,False,False,True
inv-0034,2339,1653,1082,1203,11,9,1,False,misc,False,False,True
inv-0034,2339,1653,826,1216,12,10,1,False,misc,False,False,True
inv-0034,2339,1653,1075,1213,15,16,1,False,misc,False,False,True
inv-0034,2339,1653,831,1229,250,80,10,False,misc,False,False,True
inv-0034,2339,1653,878,1014,159,19,4,False,verif,False,False,True
inv-0034,2339,1653,521,1095,152,55,2,False,misc,False,False,True
inv-0034,2339,1653,744,1095,125,55,5,False,misc,False,False,True
inv-0035,2339,1653,1415,203,29,53,1,False,misc,False,False,False
inv-0035,2339,1653,86,317,785,42,31,False,doc_id,False,True,False
inv-0035,2339,1653,1143,292,307,173,5,False,info,False,False,False
inv-0035,2339,1653,1311,294,42,18,3,False,misc,False,False,False
inv-0035,2339,1653,1421,308,173,83,6,False,misc,False,True,False
inv-0035,2339,1653,80,579,1285,60,111,False,info,False,True,False
inv-0035,2339,1653,78,689,127,20,9,False,info,False,True,False
inv-0035,2339,1653,261,691,419,24,29,False,info,False,True,False
inv-0035,2339,1653,1112,944,75,19,7,False,total,False,False,True
inv-0035,2339,1653,1265,946,123,23,9,False,total,False,False,True
inv-0035,2339,1653,976,974,211,26,14,False,total,False,False,True
inv-0035,2339,1653,1381,990,8,3,1,False,total,False,False,True
inv-0035,2339,1653,75,1028,568,30,39,False,verif,False,False,True
inv-0035,2339,1653,997,1007,189,21,13,False,total,False,False,True
inv-0035,2339,1653,1265,1010,122,24,9,False,total,False,False,True
inv-0035,2339,1653,73,1061,1120,37,74,False,verif,False,False,True
inv-0035,2339,1653,323,1290,124,23,8,False,misc,False,False,True
inv-0035,2339,1653,300,1330,5,7,1,False,misc,False,False,True
inv-0035,2339,1653,466,1330,9,12,1,False,misc,False,False,True
